SubID,Order,Gender,AgeMonths,AgeYears,Exclude,ExcludeReason,Block,TrialNumber,SelectProportion
PM101,NumFirst,F,58,4,0,NA,Cont,T1,1
PM101,NumFirst,F,58,4,0,NA,Cont,T2,1
PM101,NumFirst,F,58,4,0,NA,Cont,T3,1
PM101,NumFirst,F,58,4,0,NA,Cont,T4,1
PM101,NumFirst,F,58,4,0,NA,Cont,T5,1
PM101,NumFirst,F,58,4,0,NA,Cont,T6,1
PM101,NumFirst,F,58,4,0,NA,Cont,T7,1
PM101,NumFirst,F,58,4,0,NA,Cont,T8,1
PM101,NumFirst,F,58,4,0,NA,Num,T1,1
PM101,NumFirst,F,58,4,0,NA,Num,T2,1
PM101,NumFirst,F,58,4,0,NA,Num,T3,1
PM101,NumFirst,F,58,4,0,NA,Num,T4,1
PM101,NumFirst,F,58,4,0,NA,Num,T5,1
PM101,NumFirst,F,58,4,0,NA,Num,T6,1
PM101,NumFirst,F,58,4,0,NA,Num,T7,1
PM101,NumFirst,F,58,4,0,NA,Num,T8,1
PM102,ContFirst,M,55,4,0,NA,Cont,T1,0
PM102,ContFirst,M,55,4,0,NA,Cont,T2,1
PM102,ContFirst,M,55,4,0,NA,Cont,T3,1
PM102,ContFirst,M,55,4,0,NA,Cont,T4,1
PM102,ContFirst,M,55,4,0,NA,Cont,T5,1
PM102,ContFirst,M,55,4,0,NA,Cont,T6,1
PM102,ContFirst,M,55,4,0,NA,Cont,T7,1
PM102,ContFirst,M,55,4,0,NA,Cont,T8,1
PM102,ContFirst,M,55,4,0,NA,Num,T1,0
PM102,ContFirst,M,55,4,0,NA,Num,T2,0
PM102,ContFirst,M,55,4,0,NA,Num,T3,0
PM102,ContFirst,M,55,4,0,NA,Num,T4,1
PM102,ContFirst,M,55,4,0,NA,Num,T5,0
PM102,ContFirst,M,55,4,0,NA,Num,T6,0
PM102,ContFirst,M,55,4,0,NA,Num,T7,0
PM102,ContFirst,M,55,4,0,NA,Num,T8,0
PM103,NumFirst,M,55,4,0,NA,Cont,T1,0
PM103,NumFirst,M,55,4,0,NA,Cont,T2,0
PM103,NumFirst,M,55,4,0,NA,Cont,T3,0
PM103,NumFirst,M,55,4,0,NA,Cont,T4,0
PM103,NumFirst,M,55,4,0,NA,Cont,T5,0
PM103,NumFirst,M,55,4,0,NA,Cont,T6,0
PM103,NumFirst,M,55,4,0,NA,Cont,T7,0
PM103,NumFirst,M,55,4,0,NA,Cont,T8,0
PM103,NumFirst,M,55,4,0,NA,Num,T1,0
PM103,NumFirst,M,55,4,0,NA,Num,T2,0
PM103,NumFirst,M,55,4,0,NA,Num,T3,0
PM103,NumFirst,M,55,4,0,NA,Num,T4,0
PM103,NumFirst,M,55,4,0,NA,Num,T5,0
PM103,NumFirst,M,55,4,0,NA,Num,T6,0
PM103,NumFirst,M,55,4,0,NA,Num,T7,0
PM103,NumFirst,M,55,4,0,NA,Num,T8,0
PM104,NumFirst,F,81,6,0,NA,Cont,T1,0
PM104,NumFirst,F,81,6,0,NA,Cont,T2,0
PM104,NumFirst,F,81,6,0,NA,Cont,T3,0
PM104,NumFirst,F,81,6,0,NA,Cont,T4,0
PM104,NumFirst,F,81,6,0,NA,Cont,T5,0
PM104,NumFirst,F,81,6,0,NA,Cont,T6,0
PM104,NumFirst,F,81,6,0,NA,Cont,T7,0
PM104,NumFirst,F,81,6,0,NA,Cont,T8,0
PM104,NumFirst,F,81,6,0,NA,Num,T1,0
PM104,NumFirst,F,81,6,0,NA,Num,T2,0
PM104,NumFirst,F,81,6,0,NA,Num,T3,0
PM104,NumFirst,F,81,6,0,NA,Num,T4,0
PM104,NumFirst,F,81,6,0,NA,Num,T5,0
PM104,NumFirst,F,81,6,0,NA,Num,T6,0
PM104,NumFirst,F,81,6,0,NA,Num,T7,0
PM104,NumFirst,F,81,6,0,NA,Num,T8,0
PM105,ContFirst,F,55,4,0,NA,Cont,T1,0
PM105,ContFirst,F,55,4,0,NA,Cont,T2,0
PM105,ContFirst,F,55,4,0,NA,Cont,T3,0
PM105,ContFirst,F,55,4,0,NA,Cont,T4,0
PM105,ContFirst,F,55,4,0,NA,Cont,T5,0
PM105,ContFirst,F,55,4,0,NA,Cont,T6,0
PM105,ContFirst,F,55,4,0,NA,Cont,T7,0
PM105,ContFirst,F,55,4,0,NA,Cont,T8,0
PM105,ContFirst,F,55,4,0,NA,Num,T1,0
PM105,ContFirst,F,55,4,0,NA,Num,T2,0
PM105,ContFirst,F,55,4,0,NA,Num,T3,0
PM105,ContFirst,F,55,4,0,NA,Num,T4,0
PM105,ContFirst,F,55,4,0,NA,Num,T5,0
PM105,ContFirst,F,55,4,0,NA,Num,T6,0
PM105,ContFirst,F,55,4,0,NA,Num,T7,0
PM105,ContFirst,F,55,4,0,NA,Num,T8,0
PM106,ContFirst,F,51,4,0,NA,Cont,T1,1
PM106,ContFirst,F,51,4,0,NA,Cont,T2,1
PM106,ContFirst,F,51,4,0,NA,Cont,T3,1
PM106,ContFirst,F,51,4,0,NA,Cont,T4,1
PM106,ContFirst,F,51,4,0,NA,Cont,T5,1
PM106,ContFirst,F,51,4,0,NA,Cont,T6,1
PM106,ContFirst,F,51,4,0,NA,Cont,T7,1
PM106,ContFirst,F,51,4,0,NA,Cont,T8,1
PM106,ContFirst,F,51,4,0,NA,Num,T1,1
PM106,ContFirst,F,51,4,0,NA,Num,T2,1
PM106,ContFirst,F,51,4,0,NA,Num,T3,1
PM106,ContFirst,F,51,4,0,NA,Num,T4,1
PM106,ContFirst,F,51,4,0,NA,Num,T5,1
PM106,ContFirst,F,51,4,0,NA,Num,T6,1
PM106,ContFirst,F,51,4,0,NA,Num,T7,1
PM106,ContFirst,F,51,4,0,NA,Num,T8,1
PM107,NumFirst,M,66,5,0,NA,Cont,T1,1
PM107,NumFirst,M,66,5,0,NA,Cont,T2,1
PM107,NumFirst,M,66,5,0,NA,Cont,T3,1
PM107,NumFirst,M,66,5,0,NA,Cont,T4,1
PM107,NumFirst,M,66,5,0,NA,Cont,T5,1
PM107,NumFirst,M,66,5,0,NA,Cont,T6,1
PM107,NumFirst,M,66,5,0,NA,Cont,T7,0
PM107,NumFirst,M,66,5,0,NA,Cont,T8,1
PM107,NumFirst,M,66,5,0,NA,Num,T1,1
PM107,NumFirst,M,66,5,0,NA,Num,T2,0
PM107,NumFirst,M,66,5,0,NA,Num,T3,0
PM107,NumFirst,M,66,5,0,NA,Num,T4,1
PM107,NumFirst,M,66,5,0,NA,Num,T5,1
PM107,NumFirst,M,66,5,0,NA,Num,T6,1
PM107,NumFirst,M,66,5,0,NA,Num,T7,1
PM107,NumFirst,M,66,5,0,NA,Num,T8,1
PM108,ContFirst,M,69,5,0,NA,Cont,T1,0
PM108,ContFirst,M,69,5,0,NA,Cont,T2,1
PM108,ContFirst,M,69,5,0,NA,Cont,T3,0
PM108,ContFirst,M,69,5,0,NA,Cont,T4,1
PM108,ContFirst,M,69,5,0,NA,Cont,T5,0
PM108,ContFirst,M,69,5,0,NA,Cont,T6,0
PM108,ContFirst,M,69,5,0,NA,Cont,T7,0
PM108,ContFirst,M,69,5,0,NA,Cont,T8,0
PM108,ContFirst,M,69,5,0,NA,Num,T1,0
PM108,ContFirst,M,69,5,0,NA,Num,T2,0
PM108,ContFirst,M,69,5,0,NA,Num,T3,1
PM108,ContFirst,M,69,5,0,NA,Num,T4,1
PM108,ContFirst,M,69,5,0,NA,Num,T5,1
PM108,ContFirst,M,69,5,0,NA,Num,T6,1
PM108,ContFirst,M,69,5,0,NA,Num,T7,1
PM108,ContFirst,M,69,5,0,NA,Num,T8,0
PM109,ContFirst,F,71,5,0,NA,Cont,T1,1
PM109,ContFirst,F,71,5,0,NA,Cont,T2,0
PM109,ContFirst,F,71,5,0,NA,Cont,T3,0
PM109,ContFirst,F,71,5,0,NA,Cont,T4,1
PM109,ContFirst,F,71,5,0,NA,Cont,T5,1
PM109,ContFirst,F,71,5,0,NA,Cont,T6,0
PM109,ContFirst,F,71,5,0,NA,Cont,T7,0
PM109,ContFirst,F,71,5,0,NA,Cont,T8,0
PM109,ContFirst,F,71,5,0,NA,Num,T1,1
PM109,ContFirst,F,71,5,0,NA,Num,T2,1
PM109,ContFirst,F,71,5,0,NA,Num,T3,1
PM109,ContFirst,F,71,5,0,NA,Num,T4,1
PM109,ContFirst,F,71,5,0,NA,Num,T5,1
PM109,ContFirst,F,71,5,0,NA,Num,T6,1
PM109,ContFirst,F,71,5,0,NA,Num,T7,0
PM109,ContFirst,F,71,5,0,NA,Num,T8,1
PM110,NumFirst,M,69,5,0,NA,Cont,T1,1
PM110,NumFirst,M,69,5,0,NA,Cont,T2,1
PM110,NumFirst,M,69,5,0,NA,Cont,T3,1
PM110,NumFirst,M,69,5,0,NA,Cont,T4,1
PM110,NumFirst,M,69,5,0,NA,Cont,T5,1
PM110,NumFirst,M,69,5,0,NA,Cont,T6,1
PM110,NumFirst,M,69,5,0,NA,Cont,T7,1
PM110,NumFirst,M,69,5,0,NA,Cont,T8,1
PM110,NumFirst,M,69,5,0,NA,Num,T1,0
PM110,NumFirst,M,69,5,0,NA,Num,T2,1
PM110,NumFirst,M,69,5,0,NA,Num,T3,1
PM110,NumFirst,M,69,5,0,NA,Num,T4,1
PM110,NumFirst,M,69,5,0,NA,Num,T5,1
PM110,NumFirst,M,69,5,0,NA,Num,T6,1
PM110,NumFirst,M,69,5,0,NA,Num,T7,1
PM110,NumFirst,M,69,5,0,NA,Num,T8,1
PM111,NumFirst,F,51,4,0,NA,Cont,T1,0
PM111,NumFirst,F,51,4,0,NA,Cont,T2,0
PM111,NumFirst,F,51,4,0,NA,Cont,T3,0
PM111,NumFirst,F,51,4,0,NA,Cont,T4,0
PM111,NumFirst,F,51,4,0,NA,Cont,T5,0
PM111,NumFirst,F,51,4,0,NA,Cont,T6,0
PM111,NumFirst,F,51,4,0,NA,Cont,T7,0
PM111,NumFirst,F,51,4,0,NA,Cont,T8,0
PM111,NumFirst,F,51,4,0,NA,Num,T1,1
PM111,NumFirst,F,51,4,0,NA,Num,T2,0
PM111,NumFirst,F,51,4,0,NA,Num,T3,0
PM111,NumFirst,F,51,4,0,NA,Num,T4,0
PM111,NumFirst,F,51,4,0,NA,Num,T5,0
PM111,NumFirst,F,51,4,0,NA,Num,T6,0
PM111,NumFirst,F,51,4,0,NA,Num,T7,0
PM111,NumFirst,F,51,4,0,NA,Num,T8,0
PM112,NumFirst,F,61,5,0,NA,Cont,T1,1
PM112,NumFirst,F,61,5,0,NA,Cont,T2,0
PM112,NumFirst,F,61,5,0,NA,Cont,T3,1
PM112,NumFirst,F,61,5,0,NA,Cont,T4,1
PM112,NumFirst,F,61,5,0,NA,Cont,T5,1
PM112,NumFirst,F,61,5,0,NA,Cont,T6,0
PM112,NumFirst,F,61,5,0,NA,Cont,T7,0
PM112,NumFirst,F,61,5,0,NA,Cont,T8,0
PM112,NumFirst,F,61,5,0,NA,Num,T1,1
PM112,NumFirst,F,61,5,0,NA,Num,T2,0
PM112,NumFirst,F,61,5,0,NA,Num,T3,1
PM112,NumFirst,F,61,5,0,NA,Num,T4,0
PM112,NumFirst,F,61,5,0,NA,Num,T5,0
PM112,NumFirst,F,61,5,0,NA,Num,T6,1
PM112,NumFirst,F,61,5,0,NA,Num,T7,0
PM112,NumFirst,F,61,5,0,NA,Num,T8,1
PM113,ContFirst,M,68,5,0,NA,Cont,T1,1
PM113,ContFirst,M,68,5,0,NA,Cont,T2,1
PM113,ContFirst,M,68,5,0,NA,Cont,T3,0
PM113,ContFirst,M,68,5,0,NA,Cont,T4,0
PM113,ContFirst,M,68,5,0,NA,Cont,T5,1
PM113,ContFirst,M,68,5,0,NA,Cont,T6,1
PM113,ContFirst,M,68,5,0,NA,Cont,T7,0
PM113,ContFirst,M,68,5,0,NA,Cont,T8,0
PM113,ContFirst,M,68,5,0,NA,Num,T1,0
PM113,ContFirst,M,68,5,0,NA,Num,T2,0
PM113,ContFirst,M,68,5,0,NA,Num,T3,0
PM113,ContFirst,M,68,5,0,NA,Num,T4,0
PM113,ContFirst,M,68,5,0,NA,Num,T5,0
PM113,ContFirst,M,68,5,0,NA,Num,T6,0
PM113,ContFirst,M,68,5,0,NA,Num,T7,0
PM113,ContFirst,M,68,5,0,NA,Num,T8,0
PM114,NumFirst,M,62,5,0,NA,Cont,T1,1
PM114,NumFirst,M,62,5,0,NA,Cont,T2,1
PM114,NumFirst,M,62,5,0,NA,Cont,T3,1
PM114,NumFirst,M,62,5,0,NA,Cont,T4,1
PM114,NumFirst,M,62,5,0,NA,Cont,T5,1
PM114,NumFirst,M,62,5,0,NA,Cont,T6,1
PM114,NumFirst,M,62,5,0,NA,Cont,T7,1
PM114,NumFirst,M,62,5,0,NA,Cont,T8,1
PM114,NumFirst,M,62,5,0,NA,Num,T1,0
PM114,NumFirst,M,62,5,0,NA,Num,T2,0
PM114,NumFirst,M,62,5,0,NA,Num,T3,0
PM114,NumFirst,M,62,5,0,NA,Num,T4,0
PM114,NumFirst,M,62,5,0,NA,Num,T5,0
PM114,NumFirst,M,62,5,0,NA,Num,T6,0
PM114,NumFirst,M,62,5,0,NA,Num,T7,0
PM114,NumFirst,M,62,5,0,NA,Num,T8,0
PM115,ContFirst,M,51,4,0,NA,Cont,T1,0
PM115,ContFirst,M,51,4,0,NA,Cont,T2,0
PM115,ContFirst,M,51,4,0,NA,Cont,T3,0
PM115,ContFirst,M,51,4,0,NA,Cont,T4,0
PM115,ContFirst,M,51,4,0,NA,Cont,T5,0
PM115,ContFirst,M,51,4,0,NA,Cont,T6,0
PM115,ContFirst,M,51,4,0,NA,Cont,T7,0
PM115,ContFirst,M,51,4,0,NA,Cont,T8,0
PM115,ContFirst,M,51,4,0,NA,Num,T1,0
PM115,ContFirst,M,51,4,0,NA,Num,T2,1
PM115,ContFirst,M,51,4,0,NA,Num,T3,0
PM115,ContFirst,M,51,4,0,NA,Num,T4,0
PM115,ContFirst,M,51,4,0,NA,Num,T5,0
PM115,ContFirst,M,51,4,0,NA,Num,T6,0
PM115,ContFirst,M,51,4,0,NA,Num,T7,0
PM115,ContFirst,M,51,4,0,NA,Num,T8,0
PM116,NumFirst,M,48,4,0,NA,Cont,T1,1
PM116,NumFirst,M,48,4,0,NA,Cont,T2,0
PM116,NumFirst,M,48,4,0,NA,Cont,T3,0
PM116,NumFirst,M,48,4,0,NA,Cont,T4,1
PM116,NumFirst,M,48,4,0,NA,Cont,T5,1
PM116,NumFirst,M,48,4,0,NA,Cont,T6,0
PM116,NumFirst,M,48,4,0,NA,Cont,T7,1
PM116,NumFirst,M,48,4,0,NA,Cont,T8,0
PM116,NumFirst,M,48,4,0,NA,Num,T1,0
PM116,NumFirst,M,48,4,0,NA,Num,T2,1
PM116,NumFirst,M,48,4,0,NA,Num,T3,0
PM116,NumFirst,M,48,4,0,NA,Num,T4,0
PM116,NumFirst,M,48,4,0,NA,Num,T5,0
PM116,NumFirst,M,48,4,0,NA,Num,T6,0
PM116,NumFirst,M,48,4,0,NA,Num,T7,1
PM116,NumFirst,M,48,4,0,NA,Num,T8,0
PM117,NumFirst,M,59,4,0,NA,Cont,T1,1
PM117,NumFirst,M,59,4,0,NA,Cont,T2,1
PM117,NumFirst,M,59,4,0,NA,Cont,T3,0
PM117,NumFirst,M,59,4,0,NA,Cont,T4,1
PM117,NumFirst,M,59,4,0,NA,Cont,T5,1
PM117,NumFirst,M,59,4,0,NA,Cont,T6,1
PM117,NumFirst,M,59,4,0,NA,Cont,T7,1
PM117,NumFirst,M,59,4,0,NA,Cont,T8,1
PM117,NumFirst,M,59,4,0,NA,Num,T1,0
PM117,NumFirst,M,59,4,0,NA,Num,T2,0
PM117,NumFirst,M,59,4,0,NA,Num,T3,0
PM117,NumFirst,M,59,4,0,NA,Num,T4,0
PM117,NumFirst,M,59,4,0,NA,Num,T5,0
PM117,NumFirst,M,59,4,0,NA,Num,T6,0
PM117,NumFirst,M,59,4,0,NA,Num,T7,0
PM117,NumFirst,M,59,4,0,NA,Num,T8,0
PM118,ContFirst,M,70,5,0,NA,Cont,T1,0
PM118,ContFirst,M,70,5,0,NA,Cont,T2,0
PM118,ContFirst,M,70,5,0,NA,Cont,T3,0
PM118,ContFirst,M,70,5,0,NA,Cont,T4,0
PM118,ContFirst,M,70,5,0,NA,Cont,T5,0
PM118,ContFirst,M,70,5,0,NA,Cont,T6,0
PM118,ContFirst,M,70,5,0,NA,Cont,T7,0
PM118,ContFirst,M,70,5,0,NA,Cont,T8,0
PM118,ContFirst,M,70,5,0,NA,Num,T1,1
PM118,ContFirst,M,70,5,0,NA,Num,T2,1
PM118,ContFirst,M,70,5,0,NA,Num,T3,1
PM118,ContFirst,M,70,5,0,NA,Num,T4,1
PM118,ContFirst,M,70,5,0,NA,Num,T5,1
PM118,ContFirst,M,70,5,0,NA,Num,T6,1
PM118,ContFirst,M,70,5,0,NA,Num,T7,1
PM118,ContFirst,M,70,5,0,NA,Num,T8,1
PM119,NumFirst,M,75,6,0,NA,Cont,T1,0
PM119,NumFirst,M,75,6,0,NA,Cont,T2,1
PM119,NumFirst,M,75,6,0,NA,Cont,T3,1
PM119,NumFirst,M,75,6,0,NA,Cont,T4,1
PM119,NumFirst,M,75,6,0,NA,Cont,T5,1
PM119,NumFirst,M,75,6,0,NA,Cont,T6,1
PM119,NumFirst,M,75,6,0,NA,Cont,T7,1
PM119,NumFirst,M,75,6,0,NA,Cont,T8,1
PM119,NumFirst,M,75,6,0,NA,Num,T1,0
PM119,NumFirst,M,75,6,0,NA,Num,T2,0
PM119,NumFirst,M,75,6,0,NA,Num,T3,0
PM119,NumFirst,M,75,6,0,NA,Num,T4,0
PM119,NumFirst,M,75,6,0,NA,Num,T5,1
PM119,NumFirst,M,75,6,0,NA,Num,T6,1
PM119,NumFirst,M,75,6,0,NA,Num,T7,0
PM119,NumFirst,M,75,6,0,NA,Num,T8,0
PM120,NumFirst,F,69,5,0,NA,Cont,T1,0
PM120,NumFirst,F,69,5,0,NA,Cont,T2,0
PM120,NumFirst,F,69,5,0,NA,Cont,T3,0
PM120,NumFirst,F,69,5,0,NA,Cont,T4,1
PM120,NumFirst,F,69,5,0,NA,Cont,T5,1
PM120,NumFirst,F,69,5,0,NA,Cont,T6,1
PM120,NumFirst,F,69,5,0,NA,Cont,T7,0
PM120,NumFirst,F,69,5,0,NA,Cont,T8,1
PM120,NumFirst,F,69,5,0,NA,Num,T1,0
PM120,NumFirst,F,69,5,0,NA,Num,T2,0
PM120,NumFirst,F,69,5,0,NA,Num,T3,0
PM120,NumFirst,F,69,5,0,NA,Num,T4,0
PM120,NumFirst,F,69,5,0,NA,Num,T5,0
PM120,NumFirst,F,69,5,0,NA,Num,T6,0
PM120,NumFirst,F,69,5,0,NA,Num,T7,0
PM120,NumFirst,F,69,5,0,NA,Num,T8,0
PM121,NumFirst,M,66,5,0,NA,Cont,T1,0
PM121,NumFirst,M,66,5,0,NA,Cont,T2,0
PM121,NumFirst,M,66,5,0,NA,Cont,T3,0
PM121,NumFirst,M,66,5,0,NA,Cont,T4,0
PM121,NumFirst,M,66,5,0,NA,Cont,T5,0
PM121,NumFirst,M,66,5,0,NA,Cont,T6,0
PM121,NumFirst,M,66,5,0,NA,Cont,T7,1
PM121,NumFirst,M,66,5,0,NA,Cont,T8,0
PM121,NumFirst,M,66,5,0,NA,Num,T1,0
PM121,NumFirst,M,66,5,0,NA,Num,T2,0
PM121,NumFirst,M,66,5,0,NA,Num,T3,0
PM121,NumFirst,M,66,5,0,NA,Num,T4,0
PM121,NumFirst,M,66,5,0,NA,Num,T5,0
PM121,NumFirst,M,66,5,0,NA,Num,T6,0
PM121,NumFirst,M,66,5,0,NA,Num,T7,0
PM121,NumFirst,M,66,5,0,NA,Num,T8,0
PM122,ContFirst,M,68,5,0,NA,Cont,T1,0
PM122,ContFirst,M,68,5,0,NA,Cont,T2,1
PM122,ContFirst,M,68,5,0,NA,Cont,T3,1
PM122,ContFirst,M,68,5,0,NA,Cont,T4,1
PM122,ContFirst,M,68,5,0,NA,Cont,T5,1
PM122,ContFirst,M,68,5,0,NA,Cont,T6,1
PM122,ContFirst,M,68,5,0,NA,Cont,T7,0
PM122,ContFirst,M,68,5,0,NA,Cont,T8,1
PM122,ContFirst,M,68,5,0,NA,Num,T1,0
PM122,ContFirst,M,68,5,0,NA,Num,T2,0
PM122,ContFirst,M,68,5,0,NA,Num,T3,0
PM122,ContFirst,M,68,5,0,NA,Num,T4,0
PM122,ContFirst,M,68,5,0,NA,Num,T5,0
PM122,ContFirst,M,68,5,0,NA,Num,T6,0
PM122,ContFirst,M,68,5,0,NA,Num,T7,0
PM122,ContFirst,M,68,5,0,NA,Num,T8,0
PM123,ContFirst,F,70,5,0,NA,Cont,T1,1
PM123,ContFirst,F,70,5,0,NA,Cont,T2,1
PM123,ContFirst,F,70,5,0,NA,Cont,T3,1
PM123,ContFirst,F,70,5,0,NA,Cont,T4,1
PM123,ContFirst,F,70,5,0,NA,Cont,T5,1
PM123,ContFirst,F,70,5,0,NA,Cont,T6,1
PM123,ContFirst,F,70,5,0,NA,Cont,T7,1
PM123,ContFirst,F,70,5,0,NA,Cont,T8,1
PM123,ContFirst,F,70,5,0,NA,Num,T1,1
PM123,ContFirst,F,70,5,0,NA,Num,T2,1
PM123,ContFirst,F,70,5,0,NA,Num,T3,1
PM123,ContFirst,F,70,5,0,NA,Num,T4,1
PM123,ContFirst,F,70,5,0,NA,Num,T5,1
PM123,ContFirst,F,70,5,0,NA,Num,T6,1
PM123,ContFirst,F,70,5,0,NA,Num,T7,1
PM123,ContFirst,F,70,5,0,NA,Num,T8,1
PM124,ContFirst,F,66,5,0,NA,Cont,T1,0
PM124,ContFirst,F,66,5,0,NA,Cont,T2,1
PM124,ContFirst,F,66,5,0,NA,Cont,T3,1
PM124,ContFirst,F,66,5,0,NA,Cont,T4,1
PM124,ContFirst,F,66,5,0,NA,Cont,T5,1
PM124,ContFirst,F,66,5,0,NA,Cont,T6,1
PM124,ContFirst,F,66,5,0,NA,Cont,T7,1
PM124,ContFirst,F,66,5,0,NA,Cont,T8,0
PM124,ContFirst,F,66,5,0,NA,Num,T1,0
PM124,ContFirst,F,66,5,0,NA,Num,T2,0
PM124,ContFirst,F,66,5,0,NA,Num,T3,1
PM124,ContFirst,F,66,5,0,NA,Num,T4,0
PM124,ContFirst,F,66,5,0,NA,Num,T5,1
PM124,ContFirst,F,66,5,0,NA,Num,T6,1
PM124,ContFirst,F,66,5,0,NA,Num,T7,1
PM124,ContFirst,F,66,5,0,NA,Num,T8,1
PM125,NumFirst,M,70,5,0,NA,Cont,T1,1
PM125,NumFirst,M,70,5,0,NA,Cont,T2,0
PM125,NumFirst,M,70,5,0,NA,Cont,T3,0
PM125,NumFirst,M,70,5,0,NA,Cont,T4,0
PM125,NumFirst,M,70,5,0,NA,Cont,T5,0
PM125,NumFirst,M,70,5,0,NA,Cont,T6,0
PM125,NumFirst,M,70,5,0,NA,Cont,T7,1
PM125,NumFirst,M,70,5,0,NA,Cont,T8,0
