SubID,Order,Gender,AgeMonths,AgeYears,Exclude,ExcludeReason,Block,TrialNumber,SelectProportion
PM125,NumFirst,M,70,5,0,NA,Num,T1,0
PM125,NumFirst,M,70,5,0,NA,Num,T2,0
PM125,NumFirst,M,70,5,0,NA,Num,T3,0
PM125,NumFirst,M,70,5,0,NA,Num,T4,0
PM125,NumFirst,M,70,5,0,NA,Num,T5,0
PM125,NumFirst,M,70,5,0,NA,Num,T6,0
PM125,NumFirst,M,70,5,0,NA,Num,T7,0
PM125,NumFirst,M,70,5,0,NA,Num,T8,0
PM126,NumFirst,F,69,5,0,NA,Cont,T1,1
PM126,NumFirst,F,69,5,0,NA,Cont,T2,1
PM126,NumFirst,F,69,5,0,NA,Cont,T3,1
PM126,NumFirst,F,69,5,0,NA,Cont,T4,1
PM126,NumFirst,F,69,5,0,NA,Cont,T5,1
PM126,NumFirst,F,69,5,0,NA,Cont,T6,1
PM126,NumFirst,F,69,5,0,NA,Cont,T7,1
PM126,NumFirst,F,69,5,0,NA,Cont,T8,1
PM126,NumFirst,F,69,5,0,NA,Num,T1,0
PM126,NumFirst,F,69,5,0,NA,Num,T2,0
PM126,NumFirst,F,69,5,0,NA,Num,T3,0
PM126,NumFirst,F,69,5,0,NA,Num,T4,0
PM126,NumFirst,F,69,5,0,NA,Num,T5,0
PM126,NumFirst,F,69,5,0,NA,Num,T6,0
PM126,NumFirst,F,69,5,0,NA,Num,T7,0
PM126,NumFirst,F,69,5,0,NA,Num,T8,0
PM127,NumFirst,F,70,5,0,NA,Cont,T1,0
PM127,NumFirst,F,70,5,0,NA,Cont,T2,0
PM127,NumFirst,F,70,5,0,NA,Cont,T3,0
PM127,NumFirst,F,70,5,0,NA,Cont,T4,0
PM127,NumFirst,F,70,5,0,NA,Cont,T5,0
PM127,NumFirst,F,70,5,0,NA,Cont,T6,0
PM127,NumFirst,F,70,5,0,NA,Cont,T7,0
PM127,NumFirst,F,70,5,0,NA,Cont,T8,0
PM127,NumFirst,F,70,5,0,NA,Num,T1,0
PM127,NumFirst,F,70,5,0,NA,Num,T2,0
PM127,NumFirst,F,70,5,0,NA,Num,T3,0
PM127,NumFirst,F,70,5,0,NA,Num,T4,0
PM127,NumFirst,F,70,5,0,NA,Num,T5,0
PM127,NumFirst,F,70,5,0,NA,Num,T6,0
PM127,NumFirst,F,70,5,0,NA,Num,T7,0
PM127,NumFirst,F,70,5,0,NA,Num,T8,0
PM128,ContFirst,M,65,5,0,NA,Cont,T1,0
PM128,ContFirst,M,65,5,0,NA,Cont,T2,0
PM128,ContFirst,M,65,5,0,NA,Cont,T3,0
PM128,ContFirst,M,65,5,0,NA,Cont,T4,0
PM128,ContFirst,M,65,5,0,NA,Cont,T5,0
PM128,ContFirst,M,65,5,0,NA,Cont,T6,0
PM128,ContFirst,M,65,5,0,NA,Cont,T7,0
PM128,ContFirst,M,65,5,0,NA,Cont,T8,0
PM128,ContFirst,M,65,5,0,NA,Num,T1,0
PM128,ContFirst,M,65,5,0,NA,Num,T2,0
PM128,ContFirst,M,65,5,0,NA,Num,T3,0
PM128,ContFirst,M,65,5,0,NA,Num,T4,0
PM128,ContFirst,M,65,5,0,NA,Num,T5,0
PM128,ContFirst,M,65,5,0,NA,Num,T6,0
PM128,ContFirst,M,65,5,0,NA,Num,T7,0
PM128,ContFirst,M,65,5,0,NA,Num,T8,0
PM129,ContFirst,F,76,6,0,NA,Cont,T1,0
PM129,ContFirst,F,76,6,0,NA,Cont,T2,0
PM129,ContFirst,F,76,6,0,NA,Cont,T3,1
PM129,ContFirst,F,76,6,0,NA,Cont,T4,1
PM129,ContFirst,F,76,6,0,NA,Cont,T5,1
PM129,ContFirst,F,76,6,0,NA,Cont,T6,1
PM129,ContFirst,F,76,6,0,NA,Cont,T7,1
PM129,ContFirst,F,76,6,0,NA,Cont,T8,1
PM129,ContFirst,F,76,6,0,NA,Num,T1,0
PM129,ContFirst,F,76,6,0,NA,Num,T2,0
PM129,ContFirst,F,76,6,0,NA,Num,T3,0
PM129,ContFirst,F,76,6,0,NA,Num,T4,0
PM129,ContFirst,F,76,6,0,NA,Num,T5,0
PM129,ContFirst,F,76,6,0,NA,Num,T6,0
PM129,ContFirst,F,76,6,0,NA,Num,T7,0
PM129,ContFirst,F,76,6,0,NA,Num,T8,0
PM130,ContFirst,F,74,6,0,NA,Cont,T1,1
PM130,ContFirst,F,74,6,0,NA,Cont,T2,0
PM130,ContFirst,F,74,6,0,NA,Cont,T3,0
PM130,ContFirst,F,74,6,0,NA,Cont,T4,0
PM130,ContFirst,F,74,6,0,NA,Cont,T5,1
PM130,ContFirst,F,74,6,0,NA,Cont,T6,1
PM130,ContFirst,F,74,6,0,NA,Cont,T7,0
PM130,ContFirst,F,74,6,0,NA,Cont,T8,0
PM130,ContFirst,F,74,6,0,NA,Num,T1,0
PM130,ContFirst,F,74,6,0,NA,Num,T2,0
PM130,ContFirst,F,74,6,0,NA,Num,T3,0
PM130,ContFirst,F,74,6,0,NA,Num,T4,0
PM130,ContFirst,F,74,6,0,NA,Num,T5,0
PM130,ContFirst,F,74,6,0,NA,Num,T6,0
PM130,ContFirst,F,74,6,0,NA,Num,T7,0
PM130,ContFirst,F,74,6,0,NA,Num,T8,0
PM131,ContFirst,F,69,5,0,NA,Cont,T1,1
PM131,ContFirst,F,69,5,0,NA,Cont,T2,1
PM131,ContFirst,F,69,5,0,NA,Cont,T3,1
PM131,ContFirst,F,69,5,0,NA,Cont,T4,1
PM131,ContFirst,F,69,5,0,NA,Cont,T5,1
PM131,ContFirst,F,69,5,0,NA,Cont,T6,1
PM131,ContFirst,F,69,5,0,NA,Cont,T7,1
PM131,ContFirst,F,69,5,0,NA,Cont,T8,1
PM131,ContFirst,F,69,5,0,NA,Num,T1,0
PM131,ContFirst,F,69,5,0,NA,Num,T2,0
PM131,ContFirst,F,69,5,0,NA,Num,T3,0
PM131,ContFirst,F,69,5,0,NA,Num,T4,0
PM131,ContFirst,F,69,5,0,NA,Num,T5,0
PM131,ContFirst,F,69,5,0,NA,Num,T6,0
PM131,ContFirst,F,69,5,0,NA,Num,T7,0
PM131,ContFirst,F,69,5,0,NA,Num,T8,0
PM132,NumFirst,F,66,5,0,NA,Cont,T1,0
PM132,NumFirst,F,66,5,0,NA,Cont,T2,0
PM132,NumFirst,F,66,5,0,NA,Cont,T3,0
PM132,NumFirst,F,66,5,0,NA,Cont,T4,0
PM132,NumFirst,F,66,5,0,NA,Cont,T5,0
PM132,NumFirst,F,66,5,0,NA,Cont,T6,1
PM132,NumFirst,F,66,5,0,NA,Cont,T7,0
PM132,NumFirst,F,66,5,0,NA,Cont,T8,0
PM132,NumFirst,F,66,5,0,NA,Num,T1,0
PM132,NumFirst,F,66,5,0,NA,Num,T2,0
PM132,NumFirst,F,66,5,0,NA,Num,T3,0
PM132,NumFirst,F,66,5,0,NA,Num,T4,0
PM132,NumFirst,F,66,5,0,NA,Num,T5,0
PM132,NumFirst,F,66,5,0,NA,Num,T6,0
PM132,NumFirst,F,66,5,0,NA,Num,T7,0
PM132,NumFirst,F,66,5,0,NA,Num,T8,0
PM133,ContFirst,M,76,6,0,NA,Cont,T1,0
PM133,ContFirst,M,76,6,0,NA,Cont,T2,0
PM133,ContFirst,M,76,6,0,NA,Cont,T3,0
PM133,ContFirst,M,76,6,0,NA,Cont,T4,0
PM133,ContFirst,M,76,6,0,NA,Cont,T5,0
PM133,ContFirst,M,76,6,0,NA,Cont,T6,0
PM133,ContFirst,M,76,6,0,NA,Cont,T7,0
PM133,ContFirst,M,76,6,0,NA,Cont,T8,1
PM133,ContFirst,M,76,6,0,NA,Num,T1,0
PM133,ContFirst,M,76,6,0,NA,Num,T2,1
PM133,ContFirst,M,76,6,0,NA,Num,T3,1
PM133,ContFirst,M,76,6,0,NA,Num,T4,1
PM133,ContFirst,M,76,6,0,NA,Num,T5,0
PM133,ContFirst,M,76,6,0,NA,Num,T6,1
PM133,ContFirst,M,76,6,0,NA,Num,T7,1
PM133,ContFirst,M,76,6,0,NA,Num,T8,0
PM134,NumFirst,M,67,5,0,NA,Cont,T1,0
PM134,NumFirst,M,67,5,0,NA,Cont,T2,0
PM134,NumFirst,M,67,5,0,NA,Cont,T3,1
PM134,NumFirst,M,67,5,0,NA,Cont,T4,0
PM134,NumFirst,M,67,5,0,NA,Cont,T5,0
PM134,NumFirst,M,67,5,0,NA,Cont,T6,0
PM134,NumFirst,M,67,5,0,NA,Cont,T7,0
PM134,NumFirst,M,67,5,0,NA,Cont,T8,0
PM134,NumFirst,M,67,5,0,NA,Num,T1,0
PM134,NumFirst,M,67,5,0,NA,Num,T2,0
PM134,NumFirst,M,67,5,0,NA,Num,T3,0
PM134,NumFirst,M,67,5,0,NA,Num,T4,0
PM134,NumFirst,M,67,5,0,NA,Num,T5,0
PM134,NumFirst,M,67,5,0,NA,Num,T6,0
PM134,NumFirst,M,67,5,0,NA,Num,T7,0
PM134,NumFirst,M,67,5,0,NA,Num,T8,0
PM135,NumFirst,M,65,5,0,NA,Cont,T1,1
PM135,NumFirst,M,65,5,0,NA,Cont,T2,0
PM135,NumFirst,M,65,5,0,NA,Cont,T3,0
PM135,NumFirst,M,65,5,0,NA,Cont,T4,0
PM135,NumFirst,M,65,5,0,NA,Cont,T5,1
PM135,NumFirst,M,65,5,0,NA,Cont,T6,1
PM135,NumFirst,M,65,5,0,NA,Cont,T7,0
PM135,NumFirst,M,65,5,0,NA,Cont,T8,0
PM135,NumFirst,M,65,5,0,NA,Num,T1,0
PM135,NumFirst,M,65,5,0,NA,Num,T2,0
PM135,NumFirst,M,65,5,0,NA,Num,T3,0
PM135,NumFirst,M,65,5,0,NA,Num,T4,0
PM135,NumFirst,M,65,5,0,NA,Num,T5,0
PM135,NumFirst,M,65,5,0,NA,Num,T6,0
PM135,NumFirst,M,65,5,0,NA,Num,T7,0
PM135,NumFirst,M,65,5,0,NA,Num,T8,0
PM136,ContFirst,F,68,5,0,NA,Cont,T1,0
PM136,ContFirst,F,68,5,0,NA,Cont,T2,1
PM136,ContFirst,F,68,5,0,NA,Cont,T3,0
PM136,ContFirst,F,68,5,0,NA,Cont,T4,1
PM136,ContFirst,F,68,5,0,NA,Cont,T5,1
PM136,ContFirst,F,68,5,0,NA,Cont,T6,1
PM136,ContFirst,F,68,5,0,NA,Cont,T7,1
PM136,ContFirst,F,68,5,0,NA,Cont,T8,0
PM136,ContFirst,F,68,5,0,NA,Num,T1,0
PM136,ContFirst,F,68,5,0,NA,Num,T2,1
PM136,ContFirst,F,68,5,0,NA,Num,T3,0
PM136,ContFirst,F,68,5,0,NA,Num,T4,1
PM136,ContFirst,F,68,5,0,NA,Num,T5,0
PM136,ContFirst,F,68,5,0,NA,Num,T6,0
PM136,ContFirst,F,68,5,0,NA,Num,T7,1
PM136,ContFirst,F,68,5,0,NA,Num,T8,0
PM137,NumFirst,F,73,6,1,expiermenter error leading to missing data (didn't fill out some answers),Cont,T1,1
PM137,NumFirst,F,73,6,1,expiermenter error leading to missing data (didn't fill out some answers),Cont,T2,1
PM137,NumFirst,F,73,6,1,expiermenter error leading to missing data (didn't fill out some answers),Cont,T3,1
PM137,NumFirst,F,73,6,1,expiermenter error leading to missing data (didn't fill out some answers),Cont,T4,1
PM137,NumFirst,F,73,6,1,expiermenter error leading to missing data (didn't fill out some answers),Cont,T5,1
PM137,NumFirst,F,73,6,1,expiermenter error leading to missing data (didn't fill out some answers),Cont,T6,1
PM137,NumFirst,F,73,6,1,expiermenter error leading to missing data (didn't fill out some answers),Cont,T7,1
PM137,NumFirst,F,73,6,1,expiermenter error leading to missing data (didn't fill out some answers),Cont,T8,1
PM137,NumFirst,F,73,6,1,expiermenter error leading to missing data (didn't fill out some answers),Num,T1,0
PM137,NumFirst,F,73,6,1,expiermenter error leading to missing data (didn't fill out some answers),Num,T2,0
PM137,NumFirst,F,73,6,1,expiermenter error leading to missing data (didn't fill out some answers),Num,T3,0
PM137,NumFirst,F,73,6,1,expiermenter error leading to missing data (didn't fill out some answers),Num,T4,0
PM137,NumFirst,F,73,6,1,expiermenter error leading to missing data (didn't fill out some answers),Num,T5,0
PM137,NumFirst,F,73,6,1,expiermenter error leading to missing data (didn't fill out some answers),Num,T6,0
PM137,NumFirst,F,73,6,1,expiermenter error leading to missing data (didn't fill out some answers),Num,T7,0
PM137,NumFirst,F,73,6,1,expiermenter error leading to missing data (didn't fill out some answers),Num,T8,NA
PM138,ContFirst,F,69,5,0,NA,Cont,T1,1
PM138,ContFirst,F,69,5,0,NA,Cont,T2,1
PM138,ContFirst,F,69,5,0,NA,Cont,T3,1
PM138,ContFirst,F,69,5,0,NA,Cont,T4,1
PM138,ContFirst,F,69,5,0,NA,Cont,T5,1
PM138,ContFirst,F,69,5,0,NA,Cont,T6,1
PM138,ContFirst,F,69,5,0,NA,Cont,T7,1
PM138,ContFirst,F,69,5,0,NA,Cont,T8,1
PM138,ContFirst,F,69,5,0,NA,Num,T1,0
PM138,ContFirst,F,69,5,0,NA,Num,T2,0
PM138,ContFirst,F,69,5,0,NA,Num,T3,1
PM138,ContFirst,F,69,5,0,NA,Num,T4,0
PM138,ContFirst,F,69,5,0,NA,Num,T5,0
PM138,ContFirst,F,69,5,0,NA,Num,T6,0
PM138,ContFirst,F,69,5,0,NA,Num,T7,0
PM138,ContFirst,F,69,5,0,NA,Num,T8,0
PM139,ContFirst,F,73,6,0,NA,Cont,T1,1
PM139,ContFirst,F,73,6,0,NA,Cont,T2,1
PM139,ContFirst,F,73,6,0,NA,Cont,T3,0
PM139,ContFirst,F,73,6,0,NA,Cont,T4,1
PM139,ContFirst,F,73,6,0,NA,Cont,T5,1
PM139,ContFirst,F,73,6,0,NA,Cont,T6,1
PM139,ContFirst,F,73,6,0,NA,Cont,T7,1
PM139,ContFirst,F,73,6,0,NA,Cont,T8,0
PM139,ContFirst,F,73,6,0,NA,Num,T1,0
PM139,ContFirst,F,73,6,0,NA,Num,T2,0
PM139,ContFirst,F,73,6,0,NA,Num,T3,0
PM139,ContFirst,F,73,6,0,NA,Num,T4,1
PM139,ContFirst,F,73,6,0,NA,Num,T5,1
PM139,ContFirst,F,73,6,0,NA,Num,T6,1
PM139,ContFirst,F,73,6,0,NA,Num,T7,1
PM139,ContFirst,F,73,6,0,NA,Num,T8,0
PM140,NumFirst,M,69,5,0,NA,Cont,T1,0
PM140,NumFirst,M,69,5,0,NA,Cont,T2,1
PM140,NumFirst,M,69,5,0,NA,Cont,T3,1
PM140,NumFirst,M,69,5,0,NA,Cont,T4,1
PM140,NumFirst,M,69,5,0,NA,Cont,T5,1
PM140,NumFirst,M,69,5,0,NA,Cont,T6,1
PM140,NumFirst,M,69,5,0,NA,Cont,T7,1
PM140,NumFirst,M,69,5,0,NA,Cont,T8,1
PM140,NumFirst,M,69,5,0,NA,Num,T1,0
PM140,NumFirst,M,69,5,0,NA,Num,T2,0
PM140,NumFirst,M,69,5,0,NA,Num,T3,0
PM140,NumFirst,M,69,5,0,NA,Num,T4,0
PM140,NumFirst,M,69,5,0,NA,Num,T5,0
PM140,NumFirst,M,69,5,0,NA,Num,T6,0
PM140,NumFirst,M,69,5,0,NA,Num,T7,0
PM140,NumFirst,M,69,5,0,NA,Num,T8,0
PM141,NumFirst,F,68,5,0,NA,Cont,T1,1
PM141,NumFirst,F,68,5,0,NA,Cont,T2,1
PM141,NumFirst,F,68,5,0,NA,Cont,T3,1
PM141,NumFirst,F,68,5,0,NA,Cont,T4,1
PM141,NumFirst,F,68,5,0,NA,Cont,T5,1
PM141,NumFirst,F,68,5,0,NA,Cont,T6,1
PM141,NumFirst,F,68,5,0,NA,Cont,T7,1
PM141,NumFirst,F,68,5,0,NA,Cont,T8,1
PM141,NumFirst,F,68,5,0,NA,Num,T1,0
PM141,NumFirst,F,68,5,0,NA,Num,T2,0
PM141,NumFirst,F,68,5,0,NA,Num,T3,0
PM141,NumFirst,F,68,5,0,NA,Num,T4,0
PM141,NumFirst,F,68,5,0,NA,Num,T5,0
PM141,NumFirst,F,68,5,0,NA,Num,T6,0
PM141,NumFirst,F,68,5,0,NA,Num,T7,0
PM141,NumFirst,F,68,5,0,NA,Num,T8,0
PM142,NumFirst,F,76,6,0,NA,Cont,T1,1
PM142,NumFirst,F,76,6,0,NA,Cont,T2,1
PM142,NumFirst,F,76,6,0,NA,Cont,T3,1
PM142,NumFirst,F,76,6,0,NA,Cont,T4,1
PM142,NumFirst,F,76,6,0,NA,Cont,T5,1
PM142,NumFirst,F,76,6,0,NA,Cont,T6,1
PM142,NumFirst,F,76,6,0,NA,Cont,T7,1
PM142,NumFirst,F,76,6,0,NA,Cont,T8,1
PM142,NumFirst,F,76,6,0,NA,Num,T1,0
PM142,NumFirst,F,76,6,0,NA,Num,T2,0
PM142,NumFirst,F,76,6,0,NA,Num,T3,0
PM142,NumFirst,F,76,6,0,NA,Num,T4,0
PM142,NumFirst,F,76,6,0,NA,Num,T5,0
PM142,NumFirst,F,76,6,0,NA,Num,T6,0
PM142,NumFirst,F,76,6,0,NA,Num,T7,0
PM142,NumFirst,F,76,6,0,NA,Num,T8,0
PM143,ContFirst,F,65,5,0,NA,Cont,T1,0
PM143,ContFirst,F,65,5,0,NA,Cont,T2,0
PM143,ContFirst,F,65,5,0,NA,Cont,T3,0
PM143,ContFirst,F,65,5,0,NA,Cont,T4,0
PM143,ContFirst,F,65,5,0,NA,Cont,T5,1
PM143,ContFirst,F,65,5,0,NA,Cont,T6,1
PM143,ContFirst,F,65,5,0,NA,Cont,T7,1
PM143,ContFirst,F,65,5,0,NA,Cont,T8,0
PM143,ContFirst,F,65,5,0,NA,Num,T1,0
PM143,ContFirst,F,65,5,0,NA,Num,T2,0
PM143,ContFirst,F,65,5,0,NA,Num,T3,0
PM143,ContFirst,F,65,5,0,NA,Num,T4,0
PM143,ContFirst,F,65,5,0,NA,Num,T5,0
PM143,ContFirst,F,65,5,0,NA,Num,T6,0
PM143,ContFirst,F,65,5,0,NA,Num,T7,0
PM143,ContFirst,F,65,5,0,NA,Num,T8,0
PM144,NumFirst,F,68,5,0,NA,Cont,T1,0
PM144,NumFirst,F,68,5,0,NA,Cont,T2,0
PM144,NumFirst,F,68,5,0,NA,Cont,T3,0
PM144,NumFirst,F,68,5,0,NA,Cont,T4,0
PM144,NumFirst,F,68,5,0,NA,Cont,T5,0
PM144,NumFirst,F,68,5,0,NA,Cont,T6,0
PM144,NumFirst,F,68,5,0,NA,Cont,T7,0
PM144,NumFirst,F,68,5,0,NA,Cont,T8,0
PM144,NumFirst,F,68,5,0,NA,Num,T1,0
PM144,NumFirst,F,68,5,0,NA,Num,T2,0
PM144,NumFirst,F,68,5,0,NA,Num,T3,0
PM144,NumFirst,F,68,5,0,NA,Num,T4,0
PM144,NumFirst,F,68,5,0,NA,Num,T5,0
PM144,NumFirst,F,68,5,0,NA,Num,T6,0
PM144,NumFirst,F,68,5,0,NA,Num,T7,0
PM144,NumFirst,F,68,5,0,NA,Num,T8,0
PM145,ContFirst,F,73,6,0,NA,Cont,T1,1
PM145,ContFirst,F,73,6,0,NA,Cont,T2,1
PM145,ContFirst,F,73,6,0,NA,Cont,T3,1
PM145,ContFirst,F,73,6,0,NA,Cont,T4,1
PM145,ContFirst,F,73,6,0,NA,Cont,T5,1
PM145,ContFirst,F,73,6,0,NA,Cont,T6,1
PM145,ContFirst,F,73,6,0,NA,Cont,T7,1
PM145,ContFirst,F,73,6,0,NA,Cont,T8,1
PM145,ContFirst,F,73,6,0,NA,Num,T1,1
PM145,ContFirst,F,73,6,0,NA,Num,T2,1
PM145,ContFirst,F,73,6,0,NA,Num,T3,1
PM145,ContFirst,F,73,6,0,NA,Num,T4,1
PM145,ContFirst,F,73,6,0,NA,Num,T5,1
PM145,ContFirst,F,73,6,0,NA,Num,T6,1
PM145,ContFirst,F,73,6,0,NA,Num,T7,1
PM145,ContFirst,F,73,6,0,NA,Num,T8,1
PM146,ContFirst,F,52,4,0,NA,Cont,T1,0
PM146,ContFirst,F,52,4,0,NA,Cont,T2,0
PM146,ContFirst,F,52,4,0,NA,Cont,T3,0
PM146,ContFirst,F,52,4,0,NA,Cont,T4,0
PM146,ContFirst,F,52,4,0,NA,Cont,T5,0
PM146,ContFirst,F,52,4,0,NA,Cont,T6,0
PM146,ContFirst,F,52,4,0,NA,Cont,T7,0
PM146,ContFirst,F,52,4,0,NA,Cont,T8,0
PM146,ContFirst,F,52,4,0,NA,Num,T1,0
PM146,ContFirst,F,52,4,0,NA,Num,T2,0
PM146,ContFirst,F,52,4,0,NA,Num,T3,0
PM146,ContFirst,F,52,4,0,NA,Num,T4,0
PM146,ContFirst,F,52,4,0,NA,Num,T5,0
PM146,ContFirst,F,52,4,0,NA,Num,T6,0
PM146,ContFirst,F,52,4,0,NA,Num,T7,0
PM146,ContFirst,F,52,4,0,NA,Num,T8,0
PM147,ContFirst,F,66,5,0,NA,Cont,T1,0
PM147,ContFirst,F,66,5,0,NA,Cont,T2,0
PM147,ContFirst,F,66,5,0,NA,Cont,T3,0
PM147,ContFirst,F,66,5,0,NA,Cont,T4,0
PM147,ContFirst,F,66,5,0,NA,Cont,T5,0
PM147,ContFirst,F,66,5,0,NA,Cont,T6,0
PM147,ContFirst,F,66,5,0,NA,Cont,T7,0
PM147,ContFirst,F,66,5,0,NA,Cont,T8,0
PM147,ContFirst,F,66,5,0,NA,Num,T1,0
PM147,ContFirst,F,66,5,0,NA,Num,T2,0
PM147,ContFirst,F,66,5,0,NA,Num,T3,0
PM147,ContFirst,F,66,5,0,NA,Num,T4,0
PM147,ContFirst,F,66,5,0,NA,Num,T5,0
PM147,ContFirst,F,66,5,0,NA,Num,T6,0
PM147,ContFirst,F,66,5,0,NA,Num,T7,0
PM147,ContFirst,F,66,5,0,NA,Num,T8,0
PM148,ContFirst,M,48,4,0,NA,Cont,T1,0
PM148,ContFirst,M,48,4,0,NA,Cont,T2,1
PM148,ContFirst,M,48,4,0,NA,Cont,T3,1
PM148,ContFirst,M,48,4,0,NA,Cont,T4,0
