SubID,Order,Gender,AgeMonths,AgeYears,Exclude,ExcludeReason,Block,TrialNumber,SelectProportion
PM197,ContFirst,M,72,6,0,NA,Num,T3,0
PM197,ContFirst,M,72,6,0,NA,Num,T4,0
PM197,ContFirst,M,72,6,0,NA,Num,T5,0
PM197,ContFirst,M,72,6,0,NA,Num,T6,0
PM197,ContFirst,M,72,6,0,NA,Num,T7,0
PM197,ContFirst,M,72,6,0,NA,Num,T8,0
PM198,NumFirst,F,74,6,0,NA,Cont,T1,1
PM198,NumFirst,F,74,6,0,NA,Cont,T2,1
PM198,NumFirst,F,74,6,0,NA,Cont,T3,1
PM198,NumFirst,F,74,6,0,NA,Cont,T4,1
PM198,NumFirst,F,74,6,0,NA,Cont,T5,1
PM198,NumFirst,F,74,6,0,NA,Cont,T6,1
PM198,NumFirst,F,74,6,0,NA,Cont,T7,1
PM198,NumFirst,F,74,6,0,NA,Cont,T8,1
PM198,NumFirst,F,74,6,0,NA,Num,T1,0
PM198,NumFirst,F,74,6,0,NA,Num,T2,0
PM198,NumFirst,F,74,6,0,NA,Num,T3,0
PM198,NumFirst,F,74,6,0,NA,Num,T4,0
PM198,NumFirst,F,74,6,0,NA,Num,T5,0
PM198,NumFirst,F,74,6,0,NA,Num,T6,0
PM198,NumFirst,F,74,6,0,NA,Num,T7,0
PM198,NumFirst,F,74,6,0,NA,Num,T8,0
PM199,NumFirst,F,83,6,0,NA,Cont,T1,0
PM199,NumFirst,F,83,6,0,NA,Cont,T2,0
PM199,NumFirst,F,83,6,0,NA,Cont,T3,0
PM199,NumFirst,F,83,6,0,NA,Cont,T4,0
PM199,NumFirst,F,83,6,0,NA,Cont,T5,0
PM199,NumFirst,F,83,6,0,NA,Cont,T6,0
PM199,NumFirst,F,83,6,0,NA,Cont,T7,0
PM199,NumFirst,F,83,6,0,NA,Cont,T8,1
PM199,NumFirst,F,83,6,0,NA,Num,T1,0
PM199,NumFirst,F,83,6,0,NA,Num,T2,0
PM199,NumFirst,F,83,6,0,NA,Num,T3,0
PM199,NumFirst,F,83,6,0,NA,Num,T4,0
PM199,NumFirst,F,83,6,0,NA,Num,T5,0
PM199,NumFirst,F,83,6,0,NA,Num,T6,0
PM199,NumFirst,F,83,6,0,NA,Num,T7,0
PM199,NumFirst,F,83,6,0,NA,Num,T8,0
PM200,NumFirst,M,73,6,0,NA,Cont,T1,1
PM200,NumFirst,M,73,6,0,NA,Cont,T2,1
PM200,NumFirst,M,73,6,0,NA,Cont,T3,1
PM200,NumFirst,M,73,6,0,NA,Cont,T4,1
PM200,NumFirst,M,73,6,0,NA,Cont,T5,1
PM200,NumFirst,M,73,6,0,NA,Cont,T6,1
PM200,NumFirst,M,73,6,0,NA,Cont,T7,1
PM200,NumFirst,M,73,6,0,NA,Cont,T8,1
PM200,NumFirst,M,73,6,0,NA,Num,T1,0
PM200,NumFirst,M,73,6,0,NA,Num,T2,0
PM200,NumFirst,M,73,6,0,NA,Num,T3,1
PM200,NumFirst,M,73,6,0,NA,Num,T4,0
PM200,NumFirst,M,73,6,0,NA,Num,T5,1
PM200,NumFirst,M,73,6,0,NA,Num,T6,1
PM200,NumFirst,M,73,6,0,NA,Num,T7,1
PM200,NumFirst,M,73,6,0,NA,Num,T8,1
PM201,NumFirst,M,75,6,0,NA,Cont,T1,1
PM201,NumFirst,M,75,6,0,NA,Cont,T2,1
PM201,NumFirst,M,75,6,0,NA,Cont,T3,1
PM201,NumFirst,M,75,6,0,NA,Cont,T4,1
PM201,NumFirst,M,75,6,0,NA,Cont,T5,1
PM201,NumFirst,M,75,6,0,NA,Cont,T6,1
PM201,NumFirst,M,75,6,0,NA,Cont,T7,1
PM201,NumFirst,M,75,6,0,NA,Cont,T8,1
PM201,NumFirst,M,75,6,0,NA,Num,T1,1
PM201,NumFirst,M,75,6,0,NA,Num,T2,1
PM201,NumFirst,M,75,6,0,NA,Num,T3,0
PM201,NumFirst,M,75,6,0,NA,Num,T4,1
PM201,NumFirst,M,75,6,0,NA,Num,T5,1
PM201,NumFirst,M,75,6,0,NA,Num,T6,1
PM201,NumFirst,M,75,6,0,NA,Num,T7,1
PM201,NumFirst,M,75,6,0,NA,Num,T8,1
PM202,NumFirst,M,74,6,0,NA,Cont,T1,1
PM202,NumFirst,M,74,6,0,NA,Cont,T2,1
PM202,NumFirst,M,74,6,0,NA,Cont,T3,1
PM202,NumFirst,M,74,6,0,NA,Cont,T4,1
PM202,NumFirst,M,74,6,0,NA,Cont,T5,1
PM202,NumFirst,M,74,6,0,NA,Cont,T6,1
PM202,NumFirst,M,74,6,0,NA,Cont,T7,1
PM202,NumFirst,M,74,6,0,NA,Cont,T8,1
PM202,NumFirst,M,74,6,0,NA,Num,T1,0
PM202,NumFirst,M,74,6,0,NA,Num,T2,0
PM202,NumFirst,M,74,6,0,NA,Num,T3,0
PM202,NumFirst,M,74,6,0,NA,Num,T4,0
PM202,NumFirst,M,74,6,0,NA,Num,T5,0
PM202,NumFirst,M,74,6,0,NA,Num,T6,0
PM202,NumFirst,M,74,6,0,NA,Num,T7,0
PM202,NumFirst,M,74,6,0,NA,Num,T8,0
PM203,ContFirst,F,73,6,0,NA,Cont,T1,1
PM203,ContFirst,F,73,6,0,NA,Cont,T2,1
PM203,ContFirst,F,73,6,0,NA,Cont,T3,1
PM203,ContFirst,F,73,6,0,NA,Cont,T4,1
PM203,ContFirst,F,73,6,0,NA,Cont,T5,1
PM203,ContFirst,F,73,6,0,NA,Cont,T6,1
PM203,ContFirst,F,73,6,0,NA,Cont,T7,1
PM203,ContFirst,F,73,6,0,NA,Cont,T8,1
PM203,ContFirst,F,73,6,0,NA,Num,T1,0
PM203,ContFirst,F,73,6,0,NA,Num,T2,0
PM203,ContFirst,F,73,6,0,NA,Num,T3,0
PM203,ContFirst,F,73,6,0,NA,Num,T4,0
PM203,ContFirst,F,73,6,0,NA,Num,T5,0
PM203,ContFirst,F,73,6,0,NA,Num,T6,0
PM203,ContFirst,F,73,6,0,NA,Num,T7,0
PM203,ContFirst,F,73,6,0,NA,Num,T8,0
PM204,NA,M,52,4,1,"kid wouldn't pay attention on first trial, so parent rephrased as ""tell her who has more - why don't you count them?""; so parental interference right away, didn't finish study b/c of that.",NA,NA,NA
PM205,NumFirst,F,59,4,0,NA,Cont,T1,0
PM205,NumFirst,F,59,4,0,NA,Cont,T2,0
PM205,NumFirst,F,59,4,0,NA,Cont,T3,0
PM205,NumFirst,F,59,4,0,NA,Cont,T4,0
PM205,NumFirst,F,59,4,0,NA,Cont,T5,0
PM205,NumFirst,F,59,4,0,NA,Cont,T6,0
PM205,NumFirst,F,59,4,0,NA,Cont,T7,0
PM205,NumFirst,F,59,4,0,NA,Cont,T8,0
PM205,NumFirst,F,59,4,0,NA,Num,T1,1
PM205,NumFirst,F,59,4,0,NA,Num,T2,0
PM205,NumFirst,F,59,4,0,NA,Num,T3,0
PM205,NumFirst,F,59,4,0,NA,Num,T4,0
PM205,NumFirst,F,59,4,0,NA,Num,T5,0
PM205,NumFirst,F,59,4,0,NA,Num,T6,0
PM205,NumFirst,F,59,4,0,NA,Num,T7,0
PM205,NumFirst,F,59,4,0,NA,Num,T8,0
PM206,NumFirst,M,76,6,0,NA,Cont,T1,0
PM206,NumFirst,M,76,6,0,NA,Cont,T2,0
PM206,NumFirst,M,76,6,0,NA,Cont,T3,0
PM206,NumFirst,M,76,6,0,NA,Cont,T4,0
PM206,NumFirst,M,76,6,0,NA,Cont,T5,0
PM206,NumFirst,M,76,6,0,NA,Cont,T6,0
PM206,NumFirst,M,76,6,0,NA,Cont,T7,0
PM206,NumFirst,M,76,6,0,NA,Cont,T8,0
PM206,NumFirst,M,76,6,0,NA,Num,T1,0
PM206,NumFirst,M,76,6,0,NA,Num,T2,0
PM206,NumFirst,M,76,6,0,NA,Num,T3,0
PM206,NumFirst,M,76,6,0,NA,Num,T4,0
PM206,NumFirst,M,76,6,0,NA,Num,T5,0
PM206,NumFirst,M,76,6,0,NA,Num,T6,0
PM206,NumFirst,M,76,6,0,NA,Num,T7,0
PM206,NumFirst,M,76,6,0,NA,Num,T8,0
PM207,NumFirst,F,76,6,0,NA,Cont,T1,1
PM207,NumFirst,F,76,6,0,NA,Cont,T2,1
PM207,NumFirst,F,76,6,0,NA,Cont,T3,1
PM207,NumFirst,F,76,6,0,NA,Cont,T4,1
PM207,NumFirst,F,76,6,0,NA,Cont,T5,1
PM207,NumFirst,F,76,6,0,NA,Cont,T6,1
PM207,NumFirst,F,76,6,0,NA,Cont,T7,1
PM207,NumFirst,F,76,6,0,NA,Cont,T8,1
PM207,NumFirst,F,76,6,0,NA,Num,T1,1
PM207,NumFirst,F,76,6,0,NA,Num,T2,0
PM207,NumFirst,F,76,6,0,NA,Num,T3,0
PM207,NumFirst,F,76,6,0,NA,Num,T4,0
PM207,NumFirst,F,76,6,0,NA,Num,T5,0
PM207,NumFirst,F,76,6,0,NA,Num,T6,0
PM207,NumFirst,F,76,6,0,NA,Num,T7,0
PM207,NumFirst,F,76,6,0,NA,Num,T8,0
PM208,NumFirst,M,53,4,0,NA,Cont,T1,1
PM208,NumFirst,M,53,4,0,NA,Cont,T2,1
PM208,NumFirst,M,53,4,0,NA,Cont,T3,1
PM208,NumFirst,M,53,4,0,NA,Cont,T4,0
PM208,NumFirst,M,53,4,0,NA,Cont,T5,0
PM208,NumFirst,M,53,4,0,NA,Cont,T6,1
PM208,NumFirst,M,53,4,0,NA,Cont,T7,1
PM208,NumFirst,M,53,4,0,NA,Cont,T8,0
PM208,NumFirst,M,53,4,0,NA,Num,T1,1
PM208,NumFirst,M,53,4,0,NA,Num,T2,1
PM208,NumFirst,M,53,4,0,NA,Num,T3,1
PM208,NumFirst,M,53,4,0,NA,Num,T4,1
PM208,NumFirst,M,53,4,0,NA,Num,T5,0
PM208,NumFirst,M,53,4,0,NA,Num,T6,0
PM208,NumFirst,M,53,4,0,NA,Num,T7,0
PM208,NumFirst,M,53,4,0,NA,Num,T8,0
PM209,NumFirst,F,48,4,0,NA,Cont,T1,1
PM209,NumFirst,F,48,4,0,NA,Cont,T2,1
PM209,NumFirst,F,48,4,0,NA,Cont,T3,1
PM209,NumFirst,F,48,4,0,NA,Cont,T4,1
PM209,NumFirst,F,48,4,0,NA,Cont,T5,1
PM209,NumFirst,F,48,4,0,NA,Cont,T6,1
PM209,NumFirst,F,48,4,0,NA,Cont,T7,1
PM209,NumFirst,F,48,4,0,NA,Cont,T8,1
PM209,NumFirst,F,48,4,0,NA,Num,T1,1
PM209,NumFirst,F,48,4,0,NA,Num,T2,1
PM209,NumFirst,F,48,4,0,NA,Num,T3,1
PM209,NumFirst,F,48,4,0,NA,Num,T4,1
PM209,NumFirst,F,48,4,0,NA,Num,T5,1
PM209,NumFirst,F,48,4,0,NA,Num,T6,1
PM209,NumFirst,F,48,4,0,NA,Num,T7,1
PM209,NumFirst,F,48,4,0,NA,Num,T8,1
PM210,ContFirst,F,52,4,0,NA,Cont,T1,0
PM210,ContFirst,F,52,4,0,NA,Cont,T2,0
PM210,ContFirst,F,52,4,0,NA,Cont,T3,0
PM210,ContFirst,F,52,4,0,NA,Cont,T4,0
PM210,ContFirst,F,52,4,0,NA,Cont,T5,1
PM210,ContFirst,F,52,4,0,NA,Cont,T6,1
PM210,ContFirst,F,52,4,0,NA,Cont,T7,1
PM210,ContFirst,F,52,4,0,NA,Cont,T8,0
PM210,ContFirst,F,52,4,0,NA,Num,T1,0
PM210,ContFirst,F,52,4,0,NA,Num,T2,0
PM210,ContFirst,F,52,4,0,NA,Num,T3,0
PM210,ContFirst,F,52,4,0,NA,Num,T4,0
PM210,ContFirst,F,52,4,0,NA,Num,T5,0
PM210,ContFirst,F,52,4,0,NA,Num,T6,0
PM210,ContFirst,F,52,4,0,NA,Num,T7,0
PM210,ContFirst,F,52,4,0,NA,Num,T8,0
PM211,ContFirst,M,76,6,0,NA,Cont,T1,0
PM211,ContFirst,M,76,6,0,NA,Cont,T2,1
PM211,ContFirst,M,76,6,0,NA,Cont,T3,1
PM211,ContFirst,M,76,6,0,NA,Cont,T4,1
PM211,ContFirst,M,76,6,0,NA,Cont,T5,1
PM211,ContFirst,M,76,6,0,NA,Cont,T6,1
PM211,ContFirst,M,76,6,0,NA,Cont,T7,1
PM211,ContFirst,M,76,6,0,NA,Cont,T8,1
PM211,ContFirst,M,76,6,0,NA,Num,T1,0
PM211,ContFirst,M,76,6,0,NA,Num,T2,0
PM211,ContFirst,M,76,6,0,NA,Num,T3,1
PM211,ContFirst,M,76,6,0,NA,Num,T4,0
PM211,ContFirst,M,76,6,0,NA,Num,T5,0
PM211,ContFirst,M,76,6,0,NA,Num,T6,1
PM211,ContFirst,M,76,6,0,NA,Num,T7,1
PM211,ContFirst,M,76,6,0,NA,Num,T8,1
PM212,ContFirst,M,63,5,0,NA,Cont,T1,1
PM212,ContFirst,M,63,5,0,NA,Cont,T2,1
PM212,ContFirst,M,63,5,0,NA,Cont,T3,0
PM212,ContFirst,M,63,5,0,NA,Cont,T4,1
PM212,ContFirst,M,63,5,0,NA,Cont,T5,0
PM212,ContFirst,M,63,5,0,NA,Cont,T6,0
PM212,ContFirst,M,63,5,0,NA,Cont,T7,1
PM212,ContFirst,M,63,5,0,NA,Cont,T8,0
PM212,ContFirst,M,63,5,0,NA,Num,T1,0
PM212,ContFirst,M,63,5,0,NA,Num,T2,0
PM212,ContFirst,M,63,5,0,NA,Num,T3,0
PM212,ContFirst,M,63,5,0,NA,Num,T4,0
PM212,ContFirst,M,63,5,0,NA,Num,T5,0
PM212,ContFirst,M,63,5,0,NA,Num,T6,0
PM212,ContFirst,M,63,5,0,NA,Num,T7,0
PM212,ContFirst,M,63,5,0,NA,Num,T8,0
PM213,ContFirst,M,69,5,0,NA,Cont,T1,0
PM213,ContFirst,M,69,5,0,NA,Cont,T2,1
PM213,ContFirst,M,69,5,0,NA,Cont,T3,1
PM213,ContFirst,M,69,5,0,NA,Cont,T4,1
PM213,ContFirst,M,69,5,0,NA,Cont,T5,1
PM213,ContFirst,M,69,5,0,NA,Cont,T6,1
PM213,ContFirst,M,69,5,0,NA,Cont,T7,1
PM213,ContFirst,M,69,5,0,NA,Cont,T8,1
PM213,ContFirst,M,69,5,0,NA,Num,T1,0
PM213,ContFirst,M,69,5,0,NA,Num,T2,0
PM213,ContFirst,M,69,5,0,NA,Num,T3,0
PM213,ContFirst,M,69,5,0,NA,Num,T4,0
PM213,ContFirst,M,69,5,0,NA,Num,T5,0
PM213,ContFirst,M,69,5,0,NA,Num,T6,0
PM213,ContFirst,M,69,5,0,NA,Num,T7,0
PM213,ContFirst,M,69,5,0,NA,Num,T8,0
PM214,NumFirst,M,78,6,0,NA,Cont,T1,0
PM214,NumFirst,M,78,6,0,NA,Cont,T2,0
PM214,NumFirst,M,78,6,0,NA,Cont,T3,0
PM214,NumFirst,M,78,6,0,NA,Cont,T4,1
PM214,NumFirst,M,78,6,0,NA,Cont,T5,1
PM214,NumFirst,M,78,6,0,NA,Cont,T6,1
PM214,NumFirst,M,78,6,0,NA,Cont,T7,1
PM214,NumFirst,M,78,6,0,NA,Cont,T8,1
PM214,NumFirst,M,78,6,0,NA,Num,T1,1
PM214,NumFirst,M,78,6,0,NA,Num,T2,0
PM214,NumFirst,M,78,6,0,NA,Num,T3,0
PM214,NumFirst,M,78,6,0,NA,Num,T4,0
PM214,NumFirst,M,78,6,0,NA,Num,T5,0
PM214,NumFirst,M,78,6,0,NA,Num,T6,0
PM214,NumFirst,M,78,6,0,NA,Num,T7,0
PM214,NumFirst,M,78,6,0,NA,Num,T8,1
PM215,ContFirst,F,74,6,0,NA,Cont,T1,0
PM215,ContFirst,F,74,6,0,NA,Cont,T2,0
PM215,ContFirst,F,74,6,0,NA,Cont,T3,0
PM215,ContFirst,F,74,6,0,NA,Cont,T4,0
PM215,ContFirst,F,74,6,0,NA,Cont,T5,1
PM215,ContFirst,F,74,6,0,NA,Cont,T6,0
PM215,ContFirst,F,74,6,0,NA,Cont,T7,0
PM215,ContFirst,F,74,6,0,NA,Cont,T8,0
PM215,ContFirst,F,74,6,0,NA,Num,T1,1
PM215,ContFirst,F,74,6,0,NA,Num,T2,0
PM215,ContFirst,F,74,6,0,NA,Num,T3,1
PM215,ContFirst,F,74,6,0,NA,Num,T4,1
PM215,ContFirst,F,74,6,0,NA,Num,T5,1
PM215,ContFirst,F,74,6,0,NA,Num,T6,1
PM215,ContFirst,F,74,6,0,NA,Num,T7,1
PM215,ContFirst,F,74,6,0,NA,Num,T8,1
PM216,ContFirst,F,62,5,0,NA,Cont,T1,1
PM216,ContFirst,F,62,5,0,NA,Cont,T2,1
PM216,ContFirst,F,62,5,0,NA,Cont,T3,1
PM216,ContFirst,F,62,5,0,NA,Cont,T4,1
PM216,ContFirst,F,62,5,0,NA,Cont,T5,1
PM216,ContFirst,F,62,5,0,NA,Cont,T6,1
PM216,ContFirst,F,62,5,0,NA,Cont,T7,1
PM216,ContFirst,F,62,5,0,NA,Cont,T8,1
PM216,ContFirst,F,62,5,0,NA,Num,T1,0
PM216,ContFirst,F,62,5,0,NA,Num,T2,1
PM216,ContFirst,F,62,5,0,NA,Num,T3,1
PM216,ContFirst,F,62,5,0,NA,Num,T4,1
PM216,ContFirst,F,62,5,0,NA,Num,T5,1
PM216,ContFirst,F,62,5,0,NA,Num,T6,1
PM216,ContFirst,F,62,5,0,NA,Num,T7,1
PM216,ContFirst,F,62,5,0,NA,Num,T8,1
PM217,NumFirst,F,76,6,0,NA,Cont,T1,1
PM217,NumFirst,F,76,6,0,NA,Cont,T2,0
PM217,NumFirst,F,76,6,0,NA,Cont,T3,0
PM217,NumFirst,F,76,6,0,NA,Cont,T4,0
PM217,NumFirst,F,76,6,0,NA,Cont,T5,0
PM217,NumFirst,F,76,6,0,NA,Cont,T6,0
PM217,NumFirst,F,76,6,0,NA,Cont,T7,0
PM217,NumFirst,F,76,6,0,NA,Cont,T8,0
PM217,NumFirst,F,76,6,0,NA,Num,T1,0
PM217,NumFirst,F,76,6,0,NA,Num,T2,0
PM217,NumFirst,F,76,6,0,NA,Num,T3,0
PM217,NumFirst,F,76,6,0,NA,Num,T4,0
PM217,NumFirst,F,76,6,0,NA,Num,T5,0
PM217,NumFirst,F,76,6,0,NA,Num,T6,0
PM217,NumFirst,F,76,6,0,NA,Num,T7,0
PM217,NumFirst,F,76,6,0,NA,Num,T8,0
PM218,ContFirst,F,54,4,0,NA,Cont,T1,1
PM218,ContFirst,F,54,4,0,NA,Cont,T2,0
PM218,ContFirst,F,54,4,0,NA,Cont,T3,1
PM218,ContFirst,F,54,4,0,NA,Cont,T4,0
PM218,ContFirst,F,54,4,0,NA,Cont,T5,1
PM218,ContFirst,F,54,4,0,NA,Cont,T6,0
PM218,ContFirst,F,54,4,0,NA,Cont,T7,1
PM218,ContFirst,F,54,4,0,NA,Cont,T8,1
PM218,ContFirst,F,54,4,0,NA,Num,T1,0
PM218,ContFirst,F,54,4,0,NA,Num,T2,0
PM218,ContFirst,F,54,4,0,NA,Num,T3,0
PM218,ContFirst,F,54,4,0,NA,Num,T4,0
PM218,ContFirst,F,54,4,0,NA,Num,T5,0
PM218,ContFirst,F,54,4,0,NA,Num,T6,0
PM218,ContFirst,F,54,4,0,NA,Num,T7,0
PM218,ContFirst,F,54,4,0,NA,Num,T8,0
PM219,ContFirst,M,74,6,0,NA,Cont,T1,1
PM219,ContFirst,M,74,6,0,NA,Cont,T2,1
PM219,ContFirst,M,74,6,0,NA,Cont,T3,1
PM219,ContFirst,M,74,6,0,NA,Cont,T4,1
PM219,ContFirst,M,74,6,0,NA,Cont,T5,1
PM219,ContFirst,M,74,6,0,NA,Cont,T6,1
PM219,ContFirst,M,74,6,0,NA,Cont,T7,1
PM219,ContFirst,M,74,6,0,NA,Cont,T8,1
PM219,ContFirst,M,74,6,0,NA,Num,T1,0
PM219,ContFirst,M,74,6,0,NA,Num,T2,0
PM219,ContFirst,M,74,6,0,NA,Num,T3,0
PM219,ContFirst,M,74,6,0,NA,Num,T4,1
PM219,ContFirst,M,74,6,0,NA,Num,T5,1
PM219,ContFirst,M,74,6,0,NA,Num,T6,0
PM219,ContFirst,M,74,6,0,NA,Num,T7,0
PM219,ContFirst,M,74,6,0,NA,Num,T8,0
PM220,ContFirst,M,73,6,0,NA,Cont,T1,1
PM220,ContFirst,M,73,6,0,NA,Cont,T2,1
PM220,ContFirst,M,73,6,0,NA,Cont,T3,1
PM220,ContFirst,M,73,6,0,NA,Cont,T4,1
PM220,ContFirst,M,73,6,0,NA,Cont,T5,1
PM220,ContFirst,M,73,6,0,NA,Cont,T6,1
PM220,ContFirst,M,73,6,0,NA,Cont,T7,1
PM220,ContFirst,M,73,6,0,NA,Cont,T8,1
PM220,ContFirst,M,73,6,0,NA,Num,T1,1
PM220,ContFirst,M,73,6,0,NA,Num,T2,0
PM220,ContFirst,M,73,6,0,NA,Num,T3,1
PM220,ContFirst,M,73,6,0,NA,Num,T4,1
PM220,ContFirst,M,73,6,0,NA,Num,T5,1
PM220,ContFirst,M,73,6,0,NA,Num,T6,1
PM220,ContFirst,M,73,6,0,NA,Num,T7,1
PM220,ContFirst,M,73,6,0,NA,Num,T8,1
PM221,ContFirst,M,79,6,0,NA,Cont,T1,1
PM221,ContFirst,M,79,6,0,NA,Cont,T2,0
PM221,ContFirst,M,79,6,0,NA,Cont,T3,0
PM221,ContFirst,M,79,6,0,NA,Cont,T4,0
PM221,ContFirst,M,79,6,0,NA,Cont,T5,0
PM221,ContFirst,M,79,6,0,NA,Cont,T6,0
PM221,ContFirst,M,79,6,0,NA,Cont,T7,0
PM221,ContFirst,M,79,6,0,NA,Cont,T8,1
PM221,ContFirst,M,79,6,0,NA,Num,T1,0
PM221,ContFirst,M,79,6,0,NA,Num,T2,0
PM221,ContFirst,M,79,6,0,NA,Num,T3,0
PM221,ContFirst,M,79,6,0,NA,Num,T4,0
PM221,ContFirst,M,79,6,0,NA,Num,T5,0
PM221,ContFirst,M,79,6,0,NA,Num,T6,0
PM221,ContFirst,M,79,6,0,NA,Num,T7,0
PM221,ContFirst,M,79,6,0,NA,Num,T8,0
PM222,NumFirst,F,82,6,0,NA,Cont,T1,1
PM222,NumFirst,F,82,6,0,NA,Cont,T2,1
PM222,NumFirst,F,82,6,0,NA,Cont,T3,1
PM222,NumFirst,F,82,6,0,NA,Cont,T4,1
PM222,NumFirst,F,82,6,0,NA,Cont,T5,1
PM222,NumFirst,F,82,6,0,NA,Cont,T6,1
PM222,NumFirst,F,82,6,0,NA,Cont,T7,1
PM222,NumFirst,F,82,6,0,NA,Cont,T8,1
PM222,NumFirst,F,82,6,0,NA,Num,T1,1
PM222,NumFirst,F,82,6,0,NA,Num,T2,1
PM222,NumFirst,F,82,6,0,NA,Num,T3,1
PM222,NumFirst,F,82,6,0,NA,Num,T4,1
PM222,NumFirst,F,82,6,0,NA,Num,T5,1
PM222,NumFirst,F,82,6,0,NA,Num,T6,1
PM222,NumFirst,F,82,6,0,NA,Num,T7,1
PM222,NumFirst,F,82,6,0,NA,Num,T8,1
